Date,Adj Close,Capital Gains,Close,Dividends,High,Low,Open,Stock Splits,Volume
2023-01-03,85.6634292602539,0.0,93.19000244140625,0.0,93.69999694824219,93.11000061035156,93.55999755859375,0.0,2060800.0
2023-01-04,86.23333740234375,0.0,93.80999755859375,0.0,94.0,93.61000061035156,93.87999725341797,0.0,1694400.0
2023-01-05,86.05872344970703,0.0,93.62000274658203,0.0,93.72000122070312,93.26000213623047,93.4000015258789,0.0,1285300.0
2023-01-06,87.1709976196289,0.0,94.83000183105469,0.0,94.88999938964844,93.79000091552734,93.9000015258789,0.0,1420100.0
2023-01-09,87.42838287353516,0.0,95.11000061035156,0.0,95.36000061035156,94.86000061035156,94.94999694824219,0.0,2277100.0
2023-01-10,87.06986999511719,0.0,94.72000122070312,0.0,94.98999786376953,94.5,94.83999633789062,0.0,1756200.0
2023-01-11,87.67655944824219,0.0,95.37999725341797,0.0,95.38999938964844,95.0,95.19000244140625,0.0,8155900.0
2023-01-12,88.29247283935547,0.0,96.05000305175781,0.0,96.12000274658203,95.5,95.94999694824219,0.0,6284400.0
2023-01-13,87.88798522949219,0.0,95.61000061035156,0.0,95.93000030517578,95.56999969482422,95.69000244140625,0.0,2043300.0
2023-01-17,87.68576049804688,0.0,95.38999938964844,0.0,95.63999938964844,95.29000091552734,95.30000305175781,0.0,2588100.0
2023-01-18,88.60498046875,0.0,96.38999938964844,0.0,96.58000183105469,96.06999969482422,96.5199966430664,0.0,13765300.0
2023-01-19,88.3567886352539,0.0,96.12000274658203,0.0,96.31999969482422,95.91999816894531,96.12000274658203,0.0,4738800.0
2023-01-20,88.0810317993164,0.0,95.81999969482422,0.0,95.94000244140625,95.5199966430664,95.86000061035156,0.0,3032000.0
2023-01-23,87.786865234375,0.0,95.5,0.0,95.81999969482422,95.36000061035156,95.36000061035156,0.0,1851000.0
2023-01-24,88.22811126708984,0.0,95.9800033569336,0.0,96.02999877929688,95.41999816894531,95.63999938964844,0.0,1784400.0
2023-01-25,88.49466705322266,0.0,96.2699966430664,0.0,96.30000305175781,95.83000183105469,95.9800033569336,0.0,2967600.0
2023-01-26,88.19132995605469,0.0,95.94000244140625,0.0,96.30999755859375,95.93000030517578,96.23999786376953,0.0,1986400.0
2023-01-27,88.21890258789062,0.0,95.97000122070312,0.0,96.02999877929688,95.7300033569336,95.7699966430664,0.0,1438600.0
2023-01-30,87.84202575683594,0.0,95.55999755859375,0.0,95.8499984741211,95.54000091552734,95.66999816894531,0.0,2055100.0
2023-01-31,88.13617706298828,0.0,95.87999725341797,0.0,95.87999725341797,95.58000183105469,95.87000274658203,0.0,1931800.0
