Date,Adj Close,Close,Dividends,High,Low,Open,Stock Splits,Volume
2023-01-03,110.23175048828124,114.66000366210938,0.0,116.52999877929688,113.45999908447266,116.0,0.0,1700800.0
2023-01-04,113.07743072509766,117.62000274658205,0.0,118.1999969482422,115.94000244140624,116.37000274658205,0.0,1644000.0
2023-01-05,111.76995086669922,116.26000213623048,0.0,117.16999816894533,115.5,116.37000274658205,0.0,1209700.0
2023-01-06,115.75006103515624,120.4000015258789,0.0,120.79000091552734,117.04000091552734,117.83999633789062,0.0,1981900.0
2023-01-09,116.72105407714844,121.41000366210938,0.0,123.36000061035156,120.80999755859376,121.5999984741211,0.0,1951300.0
2023-01-10,117.96121215820312,122.6999969482422,0.0,123.18000030517578,121.5,121.58000183105467,0.0,1932200.0
2023-01-11,118.97069549560548,123.75,0.0,123.95999908447266,122.1500015258789,122.91000366210938,0.0,2543400.0
2023-01-12,119.33599853515624,124.12999725341795,0.0,125.0199966430664,123.01000213623048,124.70999908447266,0.0,1659500.0
2023-01-13,119.4417495727539,124.23999786376952,0.0,124.62999725341795,122.47000122070312,123.06999969482422,0.0,1864800.0
2023-01-17,119.41291046142578,124.20999908447266,0.0,125.18000030517578,123.26000213623048,124.88999938964844,0.0,1673100.0
2023-01-18,118.5284423828125,123.29000091552734,0.0,125.76000213623048,123.16999816894533,125.2300033569336,0.0,1903400.0
2023-01-19,116.65374755859376,121.33999633789062,0.0,122.12000274658205,119.94000244140624,121.70999908447266,0.0,2279700.0
2023-01-20,117.4997787475586,122.22000122070312,0.0,122.37000274658205,120.54000091552734,122.16000366210938,0.0,2270800.0
2023-01-23,119.95127868652344,124.7699966430664,0.0,125.58000183105467,122.62999725341795,122.98999786376952,0.0,1977000.0
2023-01-24,119.83592224121094,124.6500015258789,0.0,125.56999969482422,124.05999755859376,124.38999938964844,0.0,2977700.0
2023-01-25,118.7976303100586,123.56999969482422,0.0,124.44000244140624,121.0,121.0,0.0,2556500.0
2023-01-26,119.47059631347656,124.2699966430664,0.0,124.3000030517578,121.1999969482422,123.38999938964844,0.0,2080900.0
2023-01-27,120.5088882446289,125.3499984741211,0.0,126.26000213623048,123.33999633789062,123.70999908447266,0.0,1443500.0
2023-01-30,120.65309143066406,125.5,0.0,126.13999938964844,123.79000091552734,123.81999969482422,0.0,1832900.0
2023-01-31,122.23936462402344,127.1500015258789,0.0,127.45999908447266,126.0,126.05999755859376,0.0,1635800.0
2023-02-01,125.17156982421876,130.1999969482422,0.0,131.0,126.95999908447266,127.0,0.0,2138500.0
2023-02-02,129.7381134033203,134.9499969482422,0.0,135.0399932861328,131.36000061035156,131.36000061035156,0.0,2555400.0
2023-02-03,128.71905517578125,133.88999938964844,0.0,135.0500030517578,132.9600067138672,133.16000366210938,0.0,2670000.0
2023-02-06,127.95957946777344,133.10000610351562,0.0,133.63999938964844,132.10000610351562,132.97999572753906,0.0,2507300.0
2023-02-07,128.82481384277344,134.0,0.0,134.3300018310547,131.63999938964844,132.77000427246094,0.0,1792300.0
2023-02-08,126.46942901611328,131.5500030517578,0.0,134.14999389648438,131.0500030517578,133.30999755859375,0.0,1598000.0
2023-02-09,126.7290267944336,131.82000732421875,0.0,133.2100067138672,130.8000030517578,132.32000732421875,0.0,2064400.0
2023-02-10,124.77740478515624,129.7899932861328,0.0,130.9199981689453,128.89999389648438,130.63999938964844,0.0,1864200.0
2023-02-13,127.10397338867188,132.2100067138672,0.0,132.22999572753906,130.0500030517578,130.27000427246094,0.0,1240300.0
