Date,Adj Close,Close,Dividends,High,Low,Open,Stock Splits,Volume
2023-01-03,114.7300033569336,114.7300033569336,0.0,116.16000366210938,112.61000061035156,114.30000305175781,0.0,2061800.0
2023-01-04,114.33000183105469,114.33000183105469,0.0,117.54000091552734,113.38999938964844,116.79000091552734,0.0,2188600.0
2023-01-05,111.69000244140625,111.69000244140625,0.0,114.27999877929688,110.87000274658203,113.26000213623047,0.0,2348200.0
2023-01-06,115.81999969482422,115.81999969482422,0.0,117.01000213623047,110.77999877929688,113.02999877929688,0.0,2411200.0
2023-01-09,110.05999755859375,110.05999755859375,0.0,113.69000244140625,107.45999908447266,112.45999908447266,0.0,4995300.0
2023-01-10,110.87999725341797,110.87999725341797,0.0,111.94000244140625,107.83999633789062,108.79000091552734,0.0,2381000.0
2023-01-11,106.16000366210938,106.16000366210938,0.0,112.69000244140625,105.04000091552734,112.41000366210938,0.0,4429200.0
2023-01-12,107.13999938964844,107.13999938964844,0.0,108.4800033569336,103.66999816894531,105.44000244140625,0.0,2878600.0
2023-01-13,108.47000122070312,108.47000122070312,0.0,108.5999984741211,105.19000244140625,106.16000366210938,0.0,2327800.0
2023-01-17,109.51000213623047,109.51000213623047,0.0,109.62999725341797,106.05000305175781,107.16999816894531,0.0,1590700.0
2023-01-18,106.62999725341797,106.62999725341797,0.0,110.26000213623047,106.54000091552734,109.94999694824219,0.0,2006500.0
2023-01-19,106.19999694824219,106.19999694824219,0.0,107.66999816894531,105.95999908447266,106.0,0.0,2728300.0
2023-01-20,107.86000061035156,107.86000061035156,0.0,108.0,104.98999786376953,106.19999694824219,0.0,2389900.0
2023-01-23,106.4000015258789,106.4000015258789,0.0,108.86000061035156,106.0,107.86000061035156,0.0,2818200.0
2023-01-24,106.02999877929688,106.02999877929688,0.0,106.51000213623047,103.72000122070312,105.23999786376953,0.0,1685600.0
2023-01-25,104.0,104.0,0.0,105.05000305175781,102.5,103.75,0.0,3803500.0
2023-01-26,106.6500015258789,106.6500015258789,0.0,107.02999877929688,104.12999725341797,105.44000244140625,0.0,2266900.0
2023-01-27,106.72000122070312,106.72000122070312,0.0,107.73999786376953,105.04000091552734,106.36000061035156,0.0,1428200.0
2023-01-30,105.48999786376953,105.48999786376953,0.0,106.94000244140625,105.08000183105469,106.12000274658203,0.0,1687600.0
2023-01-31,107.08999633789062,107.08999633789062,0.0,107.55999755859375,105.73999786376953,106.05999755859375,0.0,2091000.0
2023-02-01,107.70999908447266,107.70999908447266,0.0,108.56999969482422,104.44000244140625,107.16000366210938,0.0,2894600.0
2023-02-02,108.02999877929688,108.02999877929688,0.0,110.5,106.58999633789062,109.16999816894531,0.0,3316400.0
2023-02-03,108.43000030517578,108.43000030517578,0.0,109.9800033569336,106.20999908447266,107.18000030517578,0.0,2969300.0
2023-02-06,106.7300033569336,106.7300033569336,0.0,109.06999969482422,106.44000244140625,108.08999633789062,0.0,1793800.0
2023-02-07,109.5,109.5,0.0,109.75,104.66000366210938,105.70999908447266,0.0,2189100.0
2023-02-08,109.83999633789062,109.83999633789062,0.0,110.9000015258789,108.73999786376953,109.5,0.0,1917700.0
2023-02-09,107.23999786376953,107.23999786376953,0.0,110.70999908447266,106.81999969482422,110.0199966430664,0.0,4270800.0
2023-02-10,117.88999938964844,117.88999938964844,0.0,120.0,111.20999908447266,112.6500015258789,0.0,6381600.0
2023-02-13,118.27999877929688,118.27999877929688,0.0,121.11000061035156,118.01000213623047,119.69000244140625,0.0,2944100.0
2023-02-14,118.55000305175781,118.55000305175781,0.0,119.79000091552734,116.62000274658203,117.5,0.0,1995900.0
2023-02-15,120.16999816894531,120.16999816894531,0.0,120.27999877929688,118.0,118.66000366210938,0.0,1562100.0
2023-02-16,117.26000213623047,117.26000213623047,0.0,119.38999938964844,117.08000183105469,118.48999786376953,0.0,1580700.0
2023-02-17,114.76000213623047,114.76000213623047,0.0,117.02999877929688,113.4000015258789,116.38999938964844,0.0,1810100.0
2023-02-21,114.01000213623047,114.01000213623047,0.0,114.79000091552734,112.79000091552734,113.58999633789062,0.0,2393100.0
2023-02-22,111.6500015258789,111.6500015258789,0.0,114.9800033569336,104.19999694824219,114.54000091552734,0.0,6377800.0
2023-02-23,111.87000274658203,111.87000274658203,0.0,112.0999984741211,109.3499984741211,111.61000061035156,0.0,2627000.0
2023-02-24,110.08999633789062,110.08999633789062,0.0,111.4800033569336,109.3499984741211,110.41999816894531,0.0,1540200.0
2023-02-27,110.58000183105469,110.58000183105469,0.0,111.68000030517578,109.0199966430664,110.9800033569336,0.0,1528700.0
2023-02-28,111.01000213623047,111.01000213623047,0.0,112.5199966430664,109.87999725341797,111.69000244140625,0.0,1714400.0
2023-03-01,110.76000213623047,110.76000213623047,0.0,111.30999755859375,109.31999969482422,110.51000213623047,0.0,1856000.0
2023-03-02,121.23999786376953,121.23999786376953,0.0,121.37000274658203,112.37999725341797,112.51000213623047,0.0,4457300.0
2023-03-03,122.91999816894531,122.91999816894531,0.0,123.13999938964844,119.88999938964844,120.52999877929688,0.0,2771100.0
2023-03-06,113.25,113.25,0.0,116.08000183105469,112.44000244140625,114.0999984741211,0.0,5556400.0
2023-03-07,113.80999755859375,113.80999755859375,0.0,115.37999725341797,112.12000274658203,113.23999786376953,0.0,2304700.0
2023-03-08,112.73999786376953,112.73999786376953,0.0,114.0199966430664,111.86000061035156,113.51000213623047,0.0,1394800.0
2023-03-09,112.08000183105469,112.08000183105469,0.0,116.6500015258789,111.87000274658203,113.26000213623047,0.0,3223300.0
2023-03-10,107.7699966430664,107.7699966430664,0.0,112.27999877929688,107.27999877929688,112.27999877929688,0.0,3014300.0
2023-03-13,110.66000366210938,110.66000366210938,0.0,112.94000244140625,106.16000366210938,106.2699966430664,0.0,1971300.0
2023-03-14,113.16000366210938,113.16000366210938,0.0,113.70999908447266,111.30000305175781,111.86000061035156,0.0,2077400.0
2023-03-15,113.72000122070312,113.72000122070312,0.0,114.33000183105469,111.19000244140625,112.08000183105469,0.0,1967400.0
2023-03-16,114.55999755859375,114.55999755859375,0.0,115.36000061035156,112.38999938964844,113.05999755859375,0.0,2653700.0
2023-03-17,113.93000030517578,113.93000030517578,0.0,115.44999694824219,113.05999755859375,114.5,0.0,2623900.0
2023-03-20,117.20999908447266,117.20999908447266,0.0,117.43000030517578,113.94999694824219,113.94999694824219,0.0,1704100.0
2023-03-21,118.9800033569336,118.9800033569336,0.0,119.29000091552734,116.73999786376953,117.5999984741211,0.0,1706300.0
2023-03-22,115.0,115.0,0.0,119.23999786376953,114.91999816894531,118.93000030517578,0.0,1452600.0
2023-03-23,114.5,114.5,0.0,116.87000274658203,113.31999969482422,116.26000213623047,0.0,1918700.0
2023-03-24,114.08999633789062,114.08999633789062,0.0,115.20999908447266,112.79000091552734,114.26000213623047,0.0,1360700.0
2023-03-27,116.06999969482422,116.06999969482422,0.0,117.94999694824219,115.04000091552734,115.75,0.0,1571400.0
2023-03-28,113.81999969482422,113.81999969482422,0.0,117.98999786376953,113.13999938964844,117.31999969482422,0.0,1335500.0
2023-03-29,113.95999908447266,113.95999908447266,0.0,115.75,113.06999969482422,114.83000183105469,0.0,1559900.0
